199,757,149688,65537,44945,0.659000483981,0.694779554376
331,317,104280,65537,21713,0.334606509788,0.333388634283
317,701,221200,65537,72273,1.12234973038,1.14087660054
941,359,336520,65537,20873,0.324213093197,0.331803807493
953,937,891072,65537,489473,8.34787186661,8.01487748941
719,739,529884,65537,77093,1.23912604734,1.21430916956
757,151,113400,65537,35873,0.556532057384,0.536062387957
809,971,783760,65537,122353,1.9659950702,1.92549922047
607,241,145440,65537,81953,1.32171509764,1.31839907511
541,769,414720,65537,74753,1.11948291899,1.18409154123
853,907,771912,65537,628865,10.4293384043,10.2869652289
971,53,50440,257,6673,293.524390244,276.574110056
733,173,125904,65537,52529,0.820165346891,0.802780838334
317,857,270496,65537,7809,0.151264890824,0.118111519293
907,613,554472,65537,63521,1.02630234824,0.985165092802
599,557,332488,65537,256825,4.31078528458,4.14388177671
607,29,16968,257,14129,520.093023256,538.35060985
157,719,112008,65537,38321,0.587200280804,0.583462521459
337,479,160608,65537,117185,1.96283129558,1.86624535299
439,983,430116,65537,278525,4.67734722201,4.53409737329
53,809,42016,257,6049,255.944444444,215.637807631
443,439,193596,65537,120845,1.92578130781,1.93609053686
977,983,958432,65537,190145,3.1198646179,3.0648340155
109,607,65448,257,16553,470.510121457,692.256993085
349,691,240120,65537,37313,0.667289859889,0.586083454495
599,541,322920,65537,194633,3.15435254359,3.12409322052
461,137,62560,257,8033,346.029069767,349.212472511
571,311,176700,65537,133073,2.15050077591,2.11449352137
971,419,405460,65537,52513,0.80259660339,0.810253497581
269,463,123816,65537,35705,0.601985878645,0.611641634686
881,379,332640,65537,277793,4.60053562164,4.52494066255
491,359,175420,65537,78153,1.29210590268,1.24969274442
503,787,394572,65537,225929,3.69615837647,3.59655574291
281,73,20160,257,10433,409.81097561,374.175879746
821,467,382120,65537,341953,5.4748296296,5.55872030161
587,883,516852,65537,83249,1.47039640987,1.33986887955
971,163,157140,65537,108773,1.74999626433,1.7376400377
337,787,264096,65537,185057,2.97791701607,2.96084718309
461,139,63480,257,63233,2801.92638037,2459.51883417
197,59,11368,257,10041,361.096590909,362.487001923
457,337,153216,65537,70145,1.11992834402,1.09431635784
971,173,166840,65537,25353,0.390309063135,0.386019643963
293,821,239440,65537,833,0.0124096538315,0.0124411842068
397,373,147312,65537,25937,0.389552709746,0.394994254871
941,199,186120,65537,178793,2.94338804326,2.92101407812
719,173,123496,65537,32577,0.519580046898,0.507661653782
283,607,170892,65537,136493,1.97353460219,2.15187205883
883,929,818496,65537,287873,4.57213687239,4.6385430491
797,421,334320,65537,247553,4.14165275788,4.11080406313
541,431,232200,65537,224873,3.68131157018,3.66096705573
107,839,88828,65537,83645,1.25614113869,1.29713765012
283,599,168636,65537,15233,0.233925785181,0.237110161752
191,941,178600,65537,11473,0.165237201536,0.179060964278
821,317,259120,65537,53313,0.856022462999,0.833265219586
647,29,18088,257,8305,297.407608696,326.63563018
643,409,261936,65537,117377,1.85471970092,1.87488974944
701,167,116200,65537,16273,0.251631747275,0.244554589629
83,89,7216,257,4689,210.099337748,186.479796912
383,977,372832,65537,221377,3.57850500294,3.55249886116
431,107,45580,257,8513,233.551440329,307.16847576
557,421,233520,65537,222353,3.56811046987,3.56653745233
43,439,18396,257,13457,554.889534884,521.154878955
571,223,126540,65537,126233,2.01894064646,2.03819242605
283,691,194580,65537,144953,2.41684083435,2.34421350894
173,439,75336,65537,6089,0.101852771759,0.0924621484881
173,239,40936,257,14017,568.603773585,557.344654951
283,137,38352,257,29249,1205.17073171,1059.99297542
787,503,394572,65537,225929,3.57367960133,3.65513437745
229,293,66576,65537,833,0.0109352709077,0.0125788460021
607,677,409656,65537,384953,6.01495972843,6.1519473501
827,521,429520,65537,372993,6.16025847374,6.15053876382
773,433,333504,65537,105857,1.77443448476,1.69860801006
727,131,94380,65537,23033,0.345311573075,0.341331345429
617,719,442288,65537,423169,6.7536621683,6.82828092702
719,197,140728,65537,61297,0.898627775856,0.963982022878
653,659,429016,65537,9217,0.136456133615,0.138412454016
79,547,42588,257,10937,435.414634146,386.130886897
137,191,25840,257,13473,489.778409091,510.429228954
71,547,38220,257,25133,1025.5297619,964.432325276
443,937,413712,65537,234881,3.89950101612,3.78983368195
23,67,1452,257,113,5.9037037037,5.68798580402
521,359,186160,65537,171233,2.87042668502,2.74554813834
839,743,621796,65537,261301,4.21987962794,4.21956961358
179,127,22428,257,9425,351.0625,373.517602681
367,67,24156,257,12125,504.25,455.735510001
613,919,561816,65537,478457,7.76353168133,7.79090901923
41,821,32800,257,10593,372.721590909,399.429652661
41,373,14880,257,5153,244.408163265,222.93197887
601,509,304800,65537,201473,3.25267761944,3.2531178622
109,857,92448,65537,55745,0.898100289675,0.862863910066
769,251,192000,65537,105473,1.73602299505,1.6706744413
151,29,4200,257,1193,52.404109589,52.3462045109
811,23,17820,257,13313,540.01744186,543.882169177
127,401,50400,257,30593,1217.02906977,1184.32796152
829,607,501768,65537,45593,0.752720620867,0.716561297423
733,349,254736,65537,196001,3.19552844583,3.19012933918
599,317,188968,65537,101345,1.61152184927,1.61577128224
743,211,155820,65537,117353,1.90093135276,1.85218353138
743,113,83104,65537,13473,0.191896666073,0.193357118529
379,811,306180,65537,92573,1.52235338645,1.48687699396
853,47,39192,257,305,15.1925925926,13.8744125735
673,953,639744,65537,306689,4.97631823407,4.81814847371
487,419,203148,65537,194633,3.25537726186,3.15836397515
751,353,264000,65537,177473,2.88407686079,2.86309744697
311,457,141360,65537,133073,2.35411765401,2.15634148586
613,349,212976,65537,41489,0.538364566197,0.741992703588
419,643,268356,65537,257333,4.25941394453,4.15690838439
353,269,94336,65537,41601,0.626424368157,0.647598583802
541,277,149040,65537,120113,1.90145564047,1.89409013598
461,797,366160,65537,167953,2.80622555014,2.70817311453
557,97,53376,257,31361,1260.64130435,1156.80558176
233,811,187920,65537,16433,0.274308018347,0.269219978124
599,643,383916,65537,302273,5.09158096999,4.87138198001
547,349,190008,65537,83249,1.34606319181,1.30410741659
461,547,251160,65537,194633,3.23451950097,3.17567939933
257,167,42496,257,7937,437.0,308.473977065
839,937,784368,65537,551249,9.06387721214,8.85990754443
461,911,418600,65537,362073,5.79380865816,5.83653255645
191,431,81700,65537,39973,0.604679991848,0.606221841392
157,971,151320,65537,21473,0.319253484936,0.324191200807
811,443,358020,65537,131453,2.08227102689,2.08758047697
59,683,39556,257,34169,1475.76785714,1293.14052828
61,127,7560,257,353,24.7014925373,17.5267019288
401,907,362400,65537,237473,3.89160074825,3.79021854786
71,797,55720,257,4553,120.456066946,178.506492401
223,491,108780,65537,8573,0.121225831491,0.128902351702
73,467,33552,257,4961,206.195652174,195.872322388
769,353,270336,65537,65537,1.030408938,1.02633585606
733,277,202032,65537,143297,2.37433098892,2.28782134759
401,347,138400,65537,82273,1.28619371719,1.31043468384
509,233,117856,65537,63297,0.999492538151,0.976020177057
997,613,609552,65537,166337,2.48136837784,2.65532248988
389,233,90016,65537,40097,0.600635012936,0.615328662994
47,353,16192,257,16129,741.99375,553.782675336
619,587,362148,65537,266081,4.41533765372,4.31435223158
197,31,5880,257,4553,112.427046263,175.444744761
919,523,479196,65537,147977,2.3675891191,2.35803848963
311,929,287680,65537,195073,2.95419583406,3.11835264971
347,967,334236,65537,235205,3.86520951141,3.85612546077
761,571,433200,65537,201473,3.46443567884,3.16424418855
929,709,657024,65537,388097,6.40923819433,6.34656156515
653,619,402936,65537,313049,5.17837601744,5.14494885275
277,419,115368,65537,79265,1.29271786502,1.2807682585
797,859,682968,65537,486353,7.08967883644,7.76598035477
883,487,428652,65537,153809,2.49089947685,2.47980983193
107,79,8268,257,4697,201.761290323,187.506926986
53,127,6552,257,4385,192.967741935,192.36946036
547,839,457548,65537,355157,5.93593896079,5.69817098577
137,577,78336,65537,19457,0.298279510734,0.297230886916
227,191,42940,257,34753,1529.25609756,1419.82132274
31,563,16860,257,4133,191.572463768,159.294634333
167,397,65736,65537,64745,0.994607087827,0.992855051967
977,23,21472,257,9441,318.407407407,397.896635098
587,163,94932,65537,41057,0.616846893596,0.63096272604
853,727,618552,65537,322145,5.44214885001,5.10926157861
433,541,233280,65537,48833,0.792376759153,0.76124748065
151,823,123300,65537,80873,1.33132710419,1.28179855928
401,523,208800,65537,79073,1.28815448909,1.23975384389
83,389,31816,257,21417,917.314102564,786.733050391
881,659,579040,65537,240833,3.93312536431,3.87444111164
271,359,96660,65537,42353,0.68140966592,0.664390138006
953,683,649264,65537,413313,6.87245117608,6.67405781092
67,167,10956,257,1961,66.0432432432,76.6297159906
389,599,232024,65537,132441,2.17143565477,2.13345801497
167,991,164340,65537,97613,1.52885738238,1.53728031474
229,173,39216,257,25025,1098.0755814,1007.51652261
509,463,234696,65537,207569,3.37684803168,3.33152921433
191,683,129580,65537,85953,1.31419932545,1.35339940783
89,61,5280,257,2753,126.425373134,120.574139556
743,937,694512,65537,161873,2.55300355577,2.57886664702
211,499,104580,65537,97613,1.52020318976,1.54887280503
953,47,43792,257,33057,1237.53038674,1345.28835924
757,997,752976,65537,453185,7.4423929099,7.29692872579
509,683,346456,65537,140513,2.27089753049,2.24466076497
911,547,496860,65537,90893,1.44676446577,1.43793747822
971,823,797340,65537,475433,8.01604479514,7.66763684201
839,83,68716,65537,53477,0.827770808075,0.833383213836
757,149,111888,65537,11681,0.186569116448,0.18559372542
809,233,187456,65537,7617,0.116679807271,0.114536028627
733,677,494832,65537,421457,6.93164573788,6.8174093007
673,197,131712,65537,99713,1.59587662994,1.57979745115
521,661,343200,65537,177473,2.9179021048,2.85663034148
29,443,12376,257,10209,425.578616352,375.028090164
503,491,245980,65537,111473,1.82415936102,1.78881757507
263,613,160344,65537,34145,0.527026437103,0.526328416516
773,359,276376,65537,59537,0.926739331544,0.928341691098
173,409,70176,65537,50465,0.789670571429,0.794858490967
353,661,232320,65537,124673,2.02737259399,1.98669043242
173,491,84280,65537,68353,1.0957619318,1.05136247405
97,647,62016,257,3137,128.215909091,141.141055232
853,577,490752,65537,219905,3.54903818207,3.51124439005
379,37,13608,257,9425,376.593548387,326.83027141
587,503,294172,65537,280145,4.74749215707,4.48334216019
443,919,405756,65537,322397,5.21681444414,5.19820229457
199,443,87516,65537,4157,0.0672759081667,0.0628801909958
881,719,631840,65537,170433,2.83573744487,2.75718493086
37,257,9216,257,1793,71.1785714286,78.1070147178
283,691,194580,65537,144953,2.36524577278,2.38158914214
313,103,31824,257,13745,598.322580645,500.990731414
53,769,39936,257,35585,1297.10880829,1361.18330842
211,457,95760,65537,50993,0.806921407738,0.784152448149
997,827,822696,65537,815729,13.1456923524,13.0973655712
61,71,4200,257,1193,40.4886363636,47.5962196777
199,457,90288,65537,59201,0.940175594263,0.904902501822
643,383,245244,65537,128933,2.05367740716,2.06549881656
433,431,185760,65537,178433,2.91178335529,2.89475453906
709,431,304440,65537,162953,2.71270845865,2.63583006865
509,317,160528,65537,36881,0.563337467106,0.570338128438
373,499,185256,65537,34865,0.558684635641,0.538423332119
97,283,27072,257,20225,848.142857143,735.141515757
827,863,712012,65537,29377,0.464949801115,0.447743984719
647,701,452200,65537,418073,6.97962312445,6.77431222119
653,113,73024,65537,9217,0.150303559989,0.140844202385
797,457,362976,65537,75617,1.27434818932,1.19292864875
569,101,56800,257,37793,1485.85555556,1399.43670195
643,349,223416,65537,1817,0.0263770025053,0.0273078738363
977,431,419680,65537,178433,2.91247185079,2.90185594695
113,47,5152,257,2145,98.448,88.4403697242
173,197,33712,257,28465,1108.18333333,1111.36776584
53,59,3016,257,2617,137.079365079,116.702167468
317,877,276816,65537,162017,2.57265014533,2.62976771913
439,127,55188,257,50249,2130.13513514,2100.36867764
859,157,133848,65537,40193,0.619438298855,0.627587083568
599,859,513084,65537,352505,5.77631160436,5.73893564256
863,491,422380,65537,174193,2.87509440629,2.81232216923
773,137,104992,65537,56449,0.906013707144,0.869867506892
641,173,110080,65537,13313,0.19345762555,0.204890725317
251,401,100000,65537,73473,1.13398776779,1.15642946211
659,757,497448,65537,185561,2.97649704314,3.05088355103
823,61,49320,257,14393,638.86875,597.933981468
757,29,21168,257,3377,157.160714286,153.109624709
353,229,80256,65537,19073,0.293646170442,0.291321295311
881,157,137280,65537,40193,0.607303310749,0.609008345603
137,761,103360,65537,43393,0.698291012666,0.750214976479
89,79,6864,257,641,30.2101449275,28.6773883353
971,521,504400,65537,21473,0.334142058856,0.322687904855
239,347,82348,65537,75353,1.23154692153,1.17044488526
263,379,99036,65537,19997,0.392540384724,0.314338387704
421,863,362040,65537,53513,0.774897972445,0.833093916588
331,269,88440,65537,53393,0.858525819584,0.8390152442
887,337,297696,65537,183041,2.93712664309,2.9286486172
571,67,37620,257,17273,785.741935484,656.676327855
173,131,22360,257,22273,842.412429379,830.139071565
593,103,60384,257,43937,1136.86476868,1686.06064308
101,859,85800,65537,5873,0.0960389763515,0.0878358098214
499,673,334656,65537,118529,1.93554778912,1.91738799719
937,769,718848,65537,489473,8.00039047827,7.99210803104
797,113,89152,65537,69249,1.13077074991,1.07135808119
277,61,16560,257,2513,95.8984771574,102.932759401
449,643,287616,65537,35201,0.545111928929,0.545081093362
277,379,104328,65537,90305,1.44347727979,1.43032448821
47,607,27876,257,26249,1091.49685535,962.44050002
563,269,150616,65537,28201,0.451950377796,0.428099973915
281,113,31360,257,26113,1072.0875,1042.81127998
563,233,130384,65537,120369,1.90716542292,1.87586387031
307,499,152388,65537,13949,0.232251757367,0.217605913685
797,677,538096,65537,486353,7.88109641428,7.94047055698
727,131,94380,65537,23033,0.339796590795,0.353718390838
449,163,72576,65537,54017,0.827510532198,0.832073636089
421,223,93240,65537,86273,1.30947283946,1.34222134591
373,137,50592,257,25985,931.413043478,959.064754935
691,467,321540,65537,11093,0.170019595743,0.172248870235
859,239,204204,65537,62501,0.971161482817,0.97644533408
467,107,49396,257,16145,787.80794702,622.678786684
569,317,179488,65537,38145,0.603216502054,0.586484871426
331,769,253440,65537,166913,2.74005278962,2.68089346526
59,929,53824,257,44609,1694.79255319,1770.00490426
769,967,741888,65537,553985,9.14002840236,8.92597945855
521,227,117520,65537,91153,1.4879610706,1.44732668746
137,193,26112,257,6401,249.303225806,257.259477506
653,433,281664,65537,270017,4.38307661866,4.46332287008
43,53,2184,257,17,1.04761904762,1.59962553908
53,683,35464,257,17801,773.1375,754.856088236
653,727,473352,65537,66593,1.04947479742,1.06489999086
313,331,102960,65537,40193,0.651174198029,0.613557399525
421,503,210840,65537,111473,1.79588196526,1.78107185265
353,619,217536,65537,78209,1.30038356141,1.25344915083
401,937,374400,65537,115073,1.83689720519,1.82696245389
941,103,95880,65537,3953,0.0603827372642,0.0590804374362
919,349,319464,65537,147977,2.53429057447,2.38747383534
193,373,71424,65537,12545,0.187597578444,0.196066435519
137,643,87312,65537,30065,0.445617704322,0.451723326605
239,719,170884,65537,21089,0.328572305855,0.32619489123
887,631,558180,65537,406313,6.48110619478,6.56877628862
947,263,247852,65537,89165,1.5200407024,1.43254774999
229,463,105336,65537,89297,1.36399822898,1.37471488574
449,613,274176,65537,215297,3.47933760428,3.42832726292
59,757,43848,257,23033,967.183333333,896.96634396
683,439,298716,65537,34121,0.52363387314,0.522212667637
409,71,28560,257,12113,467.738372093,411.883101147
179,577,102528,65537,87425,1.33252370379,1.36649837812
241,23,5280,257,2753,114.727891156,125.226850164
211,113,23520,257,10433,454.295454545,419.806792272
857,491,419440,65537,131073,2.04325927549,2.06789258214
743,601,445200,65537,161873,2.66745015312,2.58814170647
317,29,8848,257,241,11.9406779661,10.97921221
443,461,203320,65537,3273,0.0465949281361,0.0507662992096
211,571,119700,65537,98873,1.60003516778,1.57643553996
727,439,317988,65537,130481,2.13929166133,2.11072210661
857,739,631728,65537,317681,5.09972704541,5.13728377198
191,739,140220,65537,47573,0.761664848213,0.743200493774
101,251,25000,257,7393,299.935483871,280.66983163
409,593,241536,65537,228353,3.86184000175,3.73232364095
619,971,599460,65537,423053,6.8210750623,6.82045989791
547,109,58968,257,50249,2218.19631902,1965.94491203
359,953,340816,65537,268609,4.45353818848,4.35048991344
887,173,152392,65537,37737,0.616225908651,0.586559983175
977,881,858880,65537,490753,7.7813742524,8.18726838943
449,53,23296,257,18945,731.536723164,683.59594563
59,601,34800,257,12593,492.596590909,481.642804016
719,107,76108,65537,71349,1.11284001942,1.1083626577
863,487,418932,65537,394865,6.82287395543,6.4054846042
587,53,30472,257,5217,197.972222222,257.554803607
79,431,33540,257,11093,445.729281768,444.309664963
283,331,93060,65537,85733,1.3574457156,1.37334496051
739,29,20664,257,3377,150.823129252,142.805646868
197,277,54096,257,43361,1798.5,1606.2175167
97,179,17088,257,13697,538.331395349,492.673795544
157,827,128856,65537,72329,1.17249594845,1.27598199284
31,593,17760,257,1313,59.5492957746,55.3275590821
433,113,48384,257,6401,146.984520124,237.684158426
449,283,126336,65537,51329,0.792175080495,0.799630877815
673,37,24192,257,6401,212.853211009,249.596430789
43,151,6300,257,5393,243.143884892,205.271956638
967,739,712908,65537,403289,6.63714176609,7.58400676236
151,797,119400,65537,104273,1.70997032798,1.69521090287
769,281,215040,65537,59393,1.15630079887,1.04125368595
101,619,61800,257,58193,2102.26368159,2127.33152038
661,769,506880,65537,166913,2.96839185785,2.79312307229
409,41,16320,257,16193,211.780185759,522.43583067
137,467,63376,257,1233,50.6647727273,54.0074249978
31,29,840,257,353,9.88936170213,17.056386983
199,499,98604,65537,31877,0.451583413958,0.575260689701
607,311,187860,65537,69833,1.15234986282,1.06351787863
383,809,308656,65537,144977,2.2414764553,2.24327140178
947,283,266772,65537,259445,4.49533968176,4.23015184758
83,113,9184,257,7969,368.664179104,332.881150823
587,317,185176,65537,118409,1.90438598544,1.82850285763
229,281,63840,257,10433,485.273381295,412.324492097
487,173,83592,65537,39113,0.606008482618,0.591408470896
521,857,445120,65537,302273,4.99088759671,4.88874957618
569,773,438496,65537,408481,6.76236663875,6.54876958672
353,47,16192,257,16129,654.070967742,601.076060682
853,151,127800,65537,35873,0.57411867255,0.539104544402
709,61,42480,257,38513,1471.25157233,1438.73385972
761,67,50160,257,42353,1799.95238095,1875.97533983
313,101,31200,257,30593,1251.01360544,1109.65225029
43,173,7224,257,4385,210.392307692,181.523400274
283,811,228420,65537,170333,3.15560659635,2.79717209307
547,953,519792,65537,266705,4.00680308538,4.19906879155
173,541,92880,65537,85553,1.30874324923,1.31552626281
641,293,186880,65537,164353,2.66370163704,2.66990820104
373,103,37944,257,25985,982.5375,964.212879717
317,139,43608,257,35633,1558.18309859,1401.73450137
491,853,417480,65537,393713,6.93006522606,6.3087942907
563,479,268636,65537,265365,4.37417642901,4.229021961
59,509,29464,257,23961,969.754716981,828.148405802
761,139,104880,65537,37313,0.65827795792,0.602204090212
227,23,4972,257,4469,187.695652174,187.75048693
919,811,743580,65537,48833,0.743071888506,0.769965794816
101,271,27000,257,14393,600.557823129,562.852164748
601,463,277200,65537,111473,2.44481037529,1.90331891229
449,137,60928,257,6401,268.755434783,308.236413134
373,499,185256,65537,34865,0.549113651821,0.553790411892
821,683,559240,65537,4113,0.0576670117869,0.0693148354426
23,641,14080,257,13313,634.133333333,590.123725603
757,907,684936,65537,389681,6.4468258325,6.41778864383
797,541,429840,65537,247553,4.40641790602,4.33517186039
919,857,785808,65537,379313,6.88743133004,6.28706321172
809,643,518736,65537,4385,0.060567234813,0.0662070955099
223,757,167832,65537,67625,1.07648006985,1.01470211435
37,157,5616,257,2513,127.923076923,109.356069268
641,587,375040,65537,50433,0.755015595772,0.77165335342
991,353,348480,65537,8513,0.126884758954,0.126507089714
367,757,276696,65537,99377,1.53472462901,1.53299283567
691,739,509220,65537,505133,8.12363720979,8.0821288808
173,449,77056,65537,68353,0.995837742504,1.03846699157
523,677,352872,65537,137537,2.48842761688,2.37555345787
709,491,346920,65537,240833,3.48503183237,4.07755856957
73,643,46224,257,8993,360.755555556,361.521322423
223,557,123432,65537,102257,1.68741057465,1.66581410207
281,73,20160,257,10433,401.154761905,399.867250114
467,137,63376,257,1233,57.7202797203,53.8709438776
331,421,138600,65537,111473,1.75440680058,1.77236150691
53,439,22776,257,4697,227.962686567,195.490041494
971,983,952540,65537,675253,11.0319334059,10.9136113465
347,743,256732,65537,7537,0.113710434079,0.117084248324
241,709,169920,65537,14273,0.20994847031,0.21887924389
103,859,87516,65537,4157,0.0676183512991,0.0644292586068
29,839,23464,257,913,43.8507462687,41.0288252682
107,787,83316,65537,43577,1.13519412996,0.720704996277
683,233,158224,65537,36849,0.563735089527,0.565087989265
263,643,168204,65537,152045,2.4680307747,2.43282302098
643,367,234972,65537,167453,2.72366639933,2.72359298883
739,251,184500,65537,84473,1.38552100455,1.34918099274
751,773,579000,65537,513473,8.43684070174,8.30364450574
829,197,162288,65537,90305,1.50779241557,1.49836245494
733,751,549000,65537,156473,2.54944775469,2.56219518
617,89,54208,257,48513,2120.49079755,1895.75246504
563,349,195576,65537,185561,3.08396776263,3.01971545686
269,43,11256,257,7577,294.329032258,295.411030051
857,773,660832,65537,377601,6.25696832024,6.22755204416
433,907,391392,65537,193985,3.20297852232,3.15732300393
383,389,148216,65537,4401,0.0711267366851,0.0687909120625
79,491,38220,257,25133,647.257575758,955.259350593
31,577,17280,257,13313,556.446540881,539.28629266
239,911,216580,65537,180073,2.8931822502,2.88957701044
487,683,331452,65537,173249,2.95782359225,2.81243701361
101,773,77200,65537,50273,0.760413377955,0.774827800726
439,617,269808,65537,207569,3.47516101104,3.38847693
37,733,26352,257,5537,213.318181818,242.160531772
863,499,429276,65537,141437,2.23997658703,2.28493734933
937,821,767520,65537,40193,0.613928459738,0.61785051837
29,659,18424,257,10825,454.325581395,425.21445087
877,449,392448,65537,183041,3.14497861572,2.9816179767
503,107,53212,257,16357,660.102272727,667.294195312
461,449,206080,65537,59393,0.994780662508,0.944740804386
137,647,87856,65537,69233,1.10499984154,1.11196593239
661,757,498960,65537,444113,7.04744979007,7.17658980564
773,521,401440,65537,19393,0.305688529157,0.294047029471
523,947,493812,65537,418373,6.66750415797,6.77934497318
853,661,562320,65537,547073,9.03089823683,8.84873751979
149,733,108336,65537,52529,0.863731089927,0.825709721973
463,31,13860,257,5393,205.709677419,233.060003313
347,313,107952,65537,79505,1.3682769908,1.2647792908
59,491,28420,257,27093,1015.83888889,1103.09150837
173,881,151360,65537,68353,1.11699732658,1.09066132674
829,199,163944,65537,30689,0.488915231541,0.467269844864
307,67,20196,257,19253,673.122340426,724.57441395
37,431,15480,257,13673,639.670967742,486.093730488
499,307,152388,65537,13949,0.221103749501,0.21942780728
659,271,177660,65537,43433,0.670894833459,0.686650072963
157,367,57096,257,23105,968.4875,824.155789177
857,383,326992,65537,47185,0.717667560092,0.732654103633
967,137,131376,65537,43937,0.651086032685,0.675817185262
241,277,66240,65537,37313,0.575865223125,0.565725018726
197,919,179928,65537,26801,0.4051317582,0.407452001233
787,887,696396,65537,507317,8.32340500034,8.18029472279
349,631,219240,65537,141713,2.32920336597,2.32913424832
491,877,429240,65537,158513,2.64674337143,2.57857265575
557,179,98968,65537,33313,0.497139085432,0.518738056434
881,563,494560,65537,115873,1.92677609698,1.87961545663
397,937,370656,65537,287297,4.88626569112,4.58413991368
991,971,960300,65537,457973,7.56661837223,7.38638175469
23,241,5280,257,2753,109.41875,108.138824314
103,41,4080,257,3953,126.799492386,166.841998721
563,587,329332,65537,111377,1.80390926744,1.77673884052
941,491,460600,65537,425073,6.63204952868,6.89887467478
593,397,234432,65537,128897,2.07294045886,2.08684996923
67,563,37092,257,7505,362.791366906,297.510733569
787,419,328548,65537,244793,4.00212028265,3.96952877555
107,983,104092,65537,1601,0.0220852089689,0.0236740078853
383,593,226144,65537,141921,2.44939711678,2.2846195639
977,239,232288,65537,51553,0.780764555485,0.801175917117
61,571,34200,257,3593,165.915492958,141.496011221
421,991,415800,65537,111473,1.77587377688,1.79455365475
53,281,14560,257,1473,56.736318408,61.2277704389
541,293,157680,65537,35873,0.553112565521,0.555744636113
563,73,40464,257,34481,1489.975,1228.6598959
577,683,392832,65537,369665,6.05746720704,5.94188615345
421,977,409920,65537,119873,1.94960697936,1.93912497684
787,587,460596,65537,79733,1.27962476902,1.26109200273
229,239,54264,257,26393,1102.10062893,1045.11115139
29,59,1624,257,297,15.6324786325,14.01232944
269,73,19296,257,15617,571.903409091,597.446967078
73,311,22320,257,12593,449.697297297,455.924403087
773,479,369016,65537,90417,1.43677951088,1.47703336695
859,761,652080,65537,520673,8.66756430661,8.49702006724
257,131,33280,257,22273,840.027777778,749.788629361
757,167,125496,65537,76697,1.47888649308,1.26496838724
613,71,42840,257,40673,1529.14814815,1613.16042789
857,71,59920,257,26113,1117.1878453,1073.62776519
